Individual_ID,Age,Education_Years,Work_Experience,City_Category,Remote_Work_Days,Household_Size,Savings_Rate,Annual_Income
ID-06159,36,18,12,Urban,5,5,0.1547,110848.77
ID-06160,23,16,1,Rural,2,4,0.1952,49819.9
ID-06161,63,18,39,Urban,0,5,0.2248,165070.55
ID-06162,55,12,37,Suburban,2,4,0.1263,98005.36
ID-06163,59,20,33,Rural,0,5,0.2488,104835.19
ID-06164,45,20,19,Urban,4,2,0.1722,129561.03
ID-06165,18,12,0,Urban,3,5,0.2299,68807.73
ID-06166,52,12,34,Rural,1,5,0.222,82614.6
ID-06167,57,20,31,Suburban,0,5,0.1952,133898.11
ID-06168,25,16,3,Urban,0,5,0.2387,88235.38
ID-06169,64,16,42,Urban,1,3,0.1866,161783.53
ID-06170,24,16,2,Suburban,0,3,0.1072,71550.54
ID-06171,28,18,4,Urban,3,2,0.1099,92613.54
ID-06172,56,18,32,Suburban,5,2,0.2181,119440.58
ID-06173,21,12,3,Rural,1,4,0.262,47728.71
ID-06174,42,14,22,Urban,1,2,0.1849,111119.93
ID-06175,29,18,5,Rural,3,3,0.217,67496.47
ID-06176,43,18,19,Suburban,3,2,0.2086,93073.12
ID-06177,55,16,33,Urban,1,4,0.1843,142744.32
ID-06178,63,20,37,Suburban,3,4,0.1301,124733.13
ID-06179,29,18,5,Suburban,5,3,0.1873,79135.01
ID-06180,60,14,40,Urban,3,2,0.2502,137177.28
ID-06181,54,18,30,Urban,5,4,0.2268,131923.93
ID-06182,63,16,41,Suburban,3,2,0.196,132057.21
ID-06183,41,12,23,Suburban,1,2,0.1646,88036.88
ID-06184,33,14,13,Rural,0,3,0.1513,62016.56
ID-06185,30,18,6,Rural,2,3,0.1471,67109.88
ID-06186,42,20,16,Urban,1,2,0.1943,136034.05
ID-06187,21,14,1,Suburban,2,5,0.1632,60623.11
ID-06188,28,14,8,Urban,3,5,0.2033,92809.77
ID-06189,49,16,27,Urban,3,1,0.1505,118787.28
ID-06190,24,18,0,Urban,0,1,0.1727,90971.54
ID-06191,63,18,39,Suburban,3,1,0.2112,122704.33
ID-06192,28,16,6,Urban,2,3,0.1526,91102.19
ID-06193,45,16,23,Urban,1,2,0.2104,120790.76
ID-06194,58,14,38,Urban,1,4,0.1634,147000.3
ID-06195,40,16,18,Urban,5,2,0.2496,100390.39
ID-06196,62,14,42,Rural,0,2,0.2332,105298.33
ID-06197,40,18,16,Rural,2,1,0.2172,66088.86
ID-06198,45,12,27,Suburban,3,2,0.1914,92838.27
ID-06199,60,16,38,Suburban,4,1,0.1936,117701.86
ID-06200,64,14,44,Suburban,0,2,0.1779,123143.34
ID-06201,43,16,21,Suburban,0,4,0.1514,100581.38
ID-06202,42,14,22,Suburban,4,5,0.1155,96009.13
ID-06203,46,14,26,Urban,1,5,0.2006,123988.58
ID-06204,36,14,16,Urban,5,3,0.2209,97262.33
ID-06205,50,18,26,Urban,1,4,0.1389,139116.33
ID-06206,53,14,33,Urban,1,2,0.2691,127972.0
ID-06207,31,18,7,Urban,4,4,0.1024,101267.28
ID-06208,31,16,9,Suburban,3,2,0.2237,84588.92
ID-06209,52,16,30,Suburban,3,4,0.1597,116533.33
ID-06210,47,16,25,Urban,5,4,0.251,127638.9
ID-06211,45,20,19,Urban,5,5,0.2331,123994.87
ID-06212,34,14,14,Suburban,2,4,0.3165,84731.5
ID-06213,20,14,0,Urban,2,3,0.1388,76467.43
ID-06214,33,20,7,Urban,1,2,0.0712,117318.06
ID-06215,63,12,45,Rural,4,1,0.1185,95484.28
ID-06216,47,18,23,Urban,5,4,0.1867,123584.75
ID-06217,46,12,28,Rural,0,1,0.2042,73131.15
ID-06218,62,16,40,Rural,3,5,0.1761,87927.46
ID-06219,32,12,14,Rural,4,1,0.2002,56414.25
ID-06220,63,20,37,Urban,5,3,0.2577,154633.65
ID-06221,42,16,20,Urban,2,3,0.2212,112816.64
ID-06222,55,14,35,Urban,5,5,0.203,129061.85
ID-06223,59,12,41,Urban,3,3,0.1667,142085.43
ID-06224,64,14,44,Urban,5,2,0.2556,130321.13
ID-06225,55,18,31,Suburban,3,3,0.2741,110855.62
ID-06226,40,14,20,Rural,4,4,0.1599,83453.45
ID-06227,42,14,22,Rural,5,3,0.1334,77080.42
ID-06228,59,16,37,Urban,5,2,0.2667,141209.47
ID-06229,24,16,2,Suburban,2,5,0.1901,73376.46
ID-06230,39,12,21,Urban,4,3,0.2041,96914.12
ID-06231,34,12,16,Urban,0,2,0.27,87457.82
ID-06232,35,18,11,Rural,3,4,0.0953,74158.23
ID-06233,58,20,32,Urban,4,1,0.1974,150158.39
ID-06234,27,14,7,Suburban,4,1,0.1959,64134.93
ID-06235,27,18,3,Rural,0,5,0.2777,57155.9
ID-06236,24,12,6,Urban,4,5,0.1715,80843.44
ID-06237,55,14,35,Rural,3,1,0.1808,89956.17
ID-06238,44,16,22,Urban,1,1,0.2048,121039.6
ID-06239,50,14,30,Rural,1,5,0.2365,84807.48
ID-06240,18,16,0,Urban,2,1,0.2276,68167.37
ID-06241,61,18,37,Urban,0,3,0.2845,147474.26
ID-06242,51,20,25,Urban,2,2,0.1054,144189.32
ID-06243,21,12,3,Suburban,1,5,0.1326,56047.13
ID-06244,34,14,14,Rural,0,2,0.2272,68939.76
ID-06245,21,20,0,Suburban,4,4,0.184,75493.78
ID-06246,60,14,40,Rural,4,4,0.2318,88310.74
ID-06247,43,16,21,Rural,3,3,0.1617,86569.39
ID-06248,21,14,1,Urban,5,4,0.183,83714.32
ID-06249,18,14,0,Suburban,1,5,0.1564,65816.2
ID-06250,24,12,6,Urban,4,3,0.1977,72216.89
ID-06251,47,18,23,Urban,0,3,0.2224,135240.24
ID-06252,26,18,2,Urban,5,5,0.1922,84981.99
ID-06253,52,14,32,Urban,5,1,0.2158,128217.97
ID-06254,25,18,1,Suburban,4,2,0.1665,83302.51
ID-06255,41,14,21,Urban,2,5,0.2705,115223.35
ID-06256,36,12,18,Suburban,2,1,0.2419,72386.02
ID-06257,53,18,29,Rural,2,1,0.2058,97863.0
ID-06258,60,16,38,Urban,5,4,0.253,145803.7
ID-06259,44,14,24,Suburban,2,3,0.2954,94698.31
ID-06260,49,14,29,Suburban,2,3,0.1538,97554.94
ID-06261,31,20,5,Urban,5,4,0.1461,98460.96
ID-06262,35,18,11,Suburban,3,4,0.1893,96166.92
ID-06263,45,18,21,Urban,2,3,0.2107,124419.07
ID-06264,46,12,28,Urban,3,5,0.1693,115006.84
ID-06265,33,18,9,Urban,3,5,0.2183,107190.41
ID-06266,52,14,32,Suburban,4,5,0.1979,97637.98
ID-06267,64,20,38,Urban,5,5,0.2686,160929.79
ID-06268,48,12,30,Urban,0,4,0.1646,120207.56
ID-06269,21,14,1,Urban,2,2,0.128,81875.76
ID-06270,54,16,32,Rural,0,2,0.1942,94858.09
ID-06271,34,18,10,Rural,1,3,0.1765,65448.76
ID-06272,56,18,32,Suburban,3,2,0.1612,115432.88
ID-06273,63,14,43,Urban,1,5,0.2183,155471.41
ID-06274,43,16,21,Urban,3,4,0.1602,111086.43
ID-06275,56,18,32,Rural,2,5,0.301,105920.02
ID-06276,58,12,40,Urban,1,1,0.205,131557.35
ID-06277,21,18,0,Urban,5,4,0.1894,90761.07
ID-06278,47,20,21,Urban,4,1,0.1347,125470.53
ID-06279,47,12,29,Suburban,1,1,0.2245,92121.84
ID-06280,39,12,21,Urban,3,3,0.1487,96190.82
ID-06281,28,14,8,Urban,5,1,0.2237,89524.05
ID-06282,19,12,1,Suburban,3,2,0.092,57758.86
ID-06283,61,16,39,Suburban,0,2,0.2094,118367.84
ID-06284,29,18,5,Suburban,1,1,0.2306,83527.71
ID-06285,47,16,25,Urban,4,3,0.2058,126622.4
ID-06286,53,12,35,Suburban,2,1,0.196,107407.32
ID-06287,35,16,13,Urban,0,4,0.2518,108447.13
ID-06288,43,16,21,Suburban,1,4,0.1519,100454.96
ID-06289,24,20,0,Suburban,0,4,0.1155,79142.77
ID-06290,18,12,0,Urban,1,4,0.1158,75538.23
ID-06291,43,16,21,Urban,2,1,0.1427,117573.51
ID-06292,40,20,14,Urban,2,5,0.2108,128544.52
ID-06293,43,16,21,Urban,4,5,0.1779,108665.68
ID-06294,62,14,42,Urban,0,4,0.2612,152862.88
ID-06295,23,12,5,Suburban,4,3,0.196,60925.36
ID-06296,23,18,0,Urban,1,3,0.1913,94618.15
ID-06297,61,14,41,Rural,2,1,0.1242,87450.28
ID-06298,25,20,0,Urban,2,5,0.2036,109145.83
ID-06299,41,18,17,Urban,3,1,0.2535,110980.03
ID-06300,39,14,19,Urban,3,2,0.1942,109438.97
ID-06301,36,16,14,Suburban,4,4,0.1377,86376.49
ID-06302,54,12,36,Suburban,0,2,0.1264,115451.48
ID-06303,35,14,15,Rural,1,2,0.2348,67408.59
ID-06304,48,18,24,Urban,4,3,0.2031,137343.7
ID-06305,54,16,32,Urban,2,5,0.136,138129.91
ID-06306,47,14,27,Suburban,2,4,0.2161,95235.73
ID-06307,59,18,35,Suburban,2,1,0.2079,122680.61
ID-06308,50,14,30,Rural,1,4,0.2795,83973.86
ID-06309,27,16,5,Urban,4,1,0.1367,82419.48
ID-06310,54,16,32,Suburban,1,1,0.2226,117615.75
ID-06311,29,14,9,Urban,5,5,0.2383,82514.52
ID-06312,47,20,21,Urban,2,2,0.2201,140597.84
ID-06313,44,16,22,Urban,3,1,0.1861,114034.92
ID-06314,56,16,34,Suburban,4,5,0.1891,109789.56
ID-06315,26,16,4,Suburban,3,2,0.1604,73749.11
ID-06316,38,12,20,Urban,4,2,0.1626,97633.82
ID-06317,29,14,9,Urban,2,4,0.144,89951.05
ID-06318,46,16,24,Urban,3,4,0.2528,119490.68
ID-06319,50,20,24,Urban,3,4,0.2524,144570.39
ID-06320,60,18,36,Urban,4,3,0.2464,150776.94
ID-06321,32,14,12,Urban,5,2,0.1931,87571.6
ID-06322,19,16,0,Suburban,5,3,0.1784,67791.16
ID-06323,56,12,38,Urban,3,4,0.1278,126900.05
ID-06324,61,12,43,Urban,3,5,0.2458,145532.69
ID-06325,35,16,13,Rural,2,4,0.1856,80563.76
ID-06326,20,16,0,Urban,4,1,0.1102,82575.48
ID-06327,24,14,4,Suburban,4,5,0.2264,64897.21
ID-06328,60,16,38,Urban,0,5,0.2019,145668.8
ID-06329,35,18,11,Rural,4,2,0.2225,70254.27
ID-06330,61,14,41,Urban,2,3,0.233,134992.91
ID-06331,55,18,31,Suburban,3,1,0.1597,119374.76
ID-06332,54,14,34,Urban,0,5,0.2413,139408.65
ID-06333,50,16,28,Rural,3,3,0.1666,84512.84
ID-06334,61,18,37,Urban,4,3,0.1278,148309.76
ID-06335,48,16,26,Suburban,1,1,0.2352,102447.15
ID-06336,28,20,2,Urban,3,1,0.188,104528.97
ID-06337,21,12,3,Rural,5,4,0.1766,44691.96
ID-06338,35,16,13,Suburban,4,4,0.2228,80020.21
ID-06339,21,16,0,Urban,5,5,0.1137,77931.12
ID-06340,51,16,29,Urban,2,5,0.1534,138386.98
ID-06341,46,18,22,Urban,5,5,0.1404,121676.14
ID-06342,41,18,17,Urban,4,4,0.1674,123592.93
ID-06343,39,18,15,Urban,0,5,0.2057,118512.35
ID-06344,19,14,0,Rural,5,5,0.2709,40472.24
ID-06345,61,14,41,Suburban,1,4,0.1989,124943.4
ID-06346,23,16,1,Rural,1,4,0.1812,55923.22
ID-06347,59,16,37,Urban,1,5,0.1377,149697.78
ID-06348,42,20,16,Suburban,5,5,0.1645,100283.9
ID-06349,38,12,20,Urban,2,3,0.0852,106234.66
ID-06350,33,14,13,Urban,1,2,0.2969,97748.3
ID-06351,48,16,26,Suburban,3,4,0.1034,115831.94
ID-06352,31,18,7,Urban,2,2,0.1551,103392.71
ID-06353,56,20,30,Rural,4,4,0.1988,96916.14
ID-06354,45,14,25,Urban,0,3,0.2834,113757.49
ID-06355,49,12,31,Rural,2,2,0.2102,70993.79
ID-06356,45,16,23,Suburban,0,3,0.1248,101356.2
ID-06357,26,14,6,Urban,2,1,0.1609,80910.75
ID-06358,62,20,36,Urban,4,2,0.215,162274.92
ID-06359,39,16,17,Urban,0,2,0.1567,108823.99
ID-06360,49,14,29,Urban,2,2,0.1619,126513.49
ID-06361,22,14,2,Suburban,0,1,0.1312,63266.26
ID-06362,40,14,20,Rural,1,1,0.1507,80019.22
ID-06363,22,18,0,Urban,1,3,0.1254,82650.06
ID-06364,59,12,41,Rural,5,1,0.1642,93160.24
ID-06365,49,14,29,Urban,1,4,0.1818,122784.97
ID-06366,27,20,1,Suburban,3,5,0.2137,88457.82
ID-06367,56,12,38,Urban,1,2,0.1415,137698.84
ID-06368,32,18,8,Urban,1,3,0.1406,102163.94
ID-06369,24,14,4,Urban,4,3,0.1759,73478.7
ID-06370,46,16,24,Urban,0,3,0.2213,118114.46
ID-06371,64,12,46,Urban,0,3,0.2872,141410.24
ID-06372,20,14,0,Urban,1,2,0.2043,61534.47
ID-06373,36,16,14,Urban,0,3,0.1928,106142.05
ID-06374,27,14,7,Urban,2,2,0.1746,87728.92
ID-06375,45,16,23,Urban,5,3,0.1878,118829.93
ID-06376,46,14,26,Suburban,1,3,0.1368,97109.76
ID-06377,32,16,10,Rural,5,5,0.2007,61325.67
ID-06378,52,20,26,Urban,1,4,0.1792,140425.26
ID-06379,23,12,5,Urban,3,1,0.1796,72458.55
ID-06380,29,14,9,Suburban,5,1,0.1313,73726.28
ID-06381,64,18,40,Urban,2,1,0.2083,146363.29
ID-06382,55,16,33,Suburban,1,4,0.1576,117186.88
ID-06383,30,12,12,Urban,1,2,0.2056,87485.31
ID-06384,46,16,24,Urban,0,1,0.1821,116482.61
ID-06385,36,14,16,Urban,1,1,0.1937,101854.69
ID-06386,20,12,2,Urban,5,1,0.147,68747.28
ID-06387,25,20,0,Suburban,5,2,0.2083,74549.61
ID-06388,25,18,1,Urban,1,4,0.1917,89267.03
ID-06389,37,16,15,Rural,1,4,0.1441,83737.59
ID-06390,64,14,44,Urban,1,2,0.1671,151602.4
ID-06391,21,12,3,Rural,3,5,0.2134,49858.89
ID-06392,38,18,14,Urban,2,3,0.0722,109668.72
ID-06393,20,12,2,Urban,5,2,0.2378,61656.24
ID-06394,62,14,42,Suburban,3,3,0.1745,122665.54
ID-06395,25,14,5,Urban,0,4,0.2062,81807.37
ID-06396,40,16,18,Rural,4,3,0.2076,69111.12
ID-06397,33,14,13,Urban,1,1,0.1637,93405.29
ID-06398,30,14,10,Suburban,5,3,0.194,76591.37
ID-06399,20,18,0,Urban,0,3,0.1719,100259.91
ID-06400,26,16,4,Suburban,5,4,0.2131,73802.05
ID-06401,31,12,13,Suburban,4,5,0.1412,70292.12
ID-06402,30,18,6,Suburban,1,3,0.2122,82461.34
ID-06403,24,14,4,Urban,5,4,0.076,85960.62
ID-06404,32,16,10,Rural,1,1,0.2101,70495.76
ID-06405,24,16,2,Rural,4,3,0.1728,61755.37
ID-06406,55,14,35,Rural,3,3,0.2274,93068.38
ID-06407,51,14,31,Suburban,4,1,0.2299,110770.51
ID-06408,58,18,34,Urban,4,2,0.2796,144317.11
ID-06409,39,20,13,Urban,5,5,0.1937,122798.48
ID-06410,41,16,19,Rural,2,1,0.1461,69887.02
ID-06411,54,12,36,Rural,1,1,0.2932,84524.84
ID-06412,61,14,41,Urban,5,1,0.2276,138643.1
ID-06413,18,14,0,Urban,1,2,0.2098,77623.27
ID-06414,27,14,7,Rural,3,1,0.1563,51594.84
ID-06415,60,16,38,Urban,3,2,0.1889,135454.12
ID-06416,33,16,11,Urban,2,5,0.1886,100296.11
ID-06417,63,12,45,Rural,2,2,0.2399,99069.06
ID-06418,25,14,5,Rural,2,5,0.1887,55898.82
ID-06419,42,16,20,Rural,3,5,0.1422,80587.04
ID-06420,29,14,9,Urban,4,5,0.255,87247.19
ID-06421,42,20,16,Urban,5,4,0.1323,127843.45
ID-06422,34,16,12,Suburban,1,5,0.2005,87671.12
ID-06423,43,18,19,Suburban,1,2,0.1942,100200.95
ID-06424,63,18,39,Urban,5,4,0.3394,160237.64
ID-06425,31,18,7,Rural,0,1,0.1593,74762.61
ID-06426,58,12,40,Rural,3,1,0.1467,93296.58
ID-06427,53,20,27,Urban,3,3,0.2355,139960.48
ID-06428,40,12,22,Urban,2,5,0.1649,103345.97
ID-06429,60,12,42,Urban,5,3,0.2632,129601.33
ID-06430,23,16,1,Urban,0,5,0.2168,80875.69
ID-06431,64,12,46,Urban,0,5,0.2493,143895.71
ID-06432,22,12,4,Urban,3,2,0.1332,66556.51
ID-06433,60,14,40,Urban,2,2,0.2532,133610.82
ID-06434,42,14,22,Rural,1,1,0.3073,65214.03
ID-06435,35,16,13,Urban,2,4,0.166,98601.79
ID-06436,30,12,12,Suburban,1,1,0.1702,70344.91
ID-06437,60,16,38,Suburban,3,5,0.203,125203.28
ID-06438,31,20,5,Suburban,2,4,0.1658,90961.41
ID-06439,45,16,23,Rural,0,3,0.2019,78991.71
ID-06440,35,16,13,Suburban,5,5,0.186,84656.28
ID-06441,45,20,19,Rural,4,2,0.1921,85676.37
ID-06442,44,12,26,Urban,0,1,0.1496,110162.29
ID-06443,49,16,27,Suburban,5,1,0.2585,104008.83
ID-06444,64,18,40,Suburban,1,3,0.2327,126588.09
ID-06445,26,20,0,Rural,3,1,0.2245,70909.54
ID-06446,57,16,35,Urban,2,1,0.2369,140917.12
ID-06447,49,12,31,Urban,3,4,0.0661,122753.98
ID-06448,37,20,11,Suburban,3,5,0.2322,92695.47
ID-06449,45,12,27,Urban,1,4,0.2356,108819.66
ID-06450,50,14,30,Suburban,3,4,0.212,100713.31
ID-06451,21,14,1,Rural,2,1,0.2795,52324.88
ID-06452,63,16,41,Rural,0,5,0.2653,97894.36
ID-06453,51,18,27,Urban,3,1,0.2514,133272.52
ID-06454,20,18,0,Urban,2,1,0.085,93933.05
ID-06455,43,18,19,Suburban,2,4,0.2602,98864.91
ID-06456,25,12,7,Suburban,1,2,0.2089,60117.59
ID-06457,23,16,1,Suburban,3,2,0.106,63944.57
ID-06458,33,18,9,Suburban,1,4,0.199,88379.37
ID-06459,41,16,19,Suburban,0,4,0.1066,102351.02
ID-06460,56,20,30,Urban,0,1,0.2402,151697.89
ID-06461,47,18,23,Suburban,5,5,0.2061,110793.63
ID-06462,62,16,40,Urban,2,1,0.1821,136441.13
ID-06463,30,12,12,Urban,3,1,0.2153,81862.89
ID-06464,22,16,0,Suburban,5,3,0.1341,61388.84
ID-06465,42,20,16,Suburban,2,1,0.198,103021.55
ID-06466,37,14,17,Suburban,3,5,0.2424,91700.2
ID-06467,35,18,11,Urban,1,1,0.168,103584.29
ID-06468,64,14,44,Urban,0,4,0.1665,161046.5
ID-06469,35,16,13,Urban,5,5,0.2396,99149.44
ID-06470,19,16,0,Suburban,5,4,0.1746,69659.95
ID-06471,27,16,5,Urban,0,3,0.2774,102882.31
ID-06472,62,18,38,Suburban,1,3,0.2379,133190.39
ID-06473,64,14,44,Suburban,4,5,0.2521,127172.42
ID-06474,29,14,9,Urban,4,2,0.1972,85067.93
ID-06475,64,18,40,Rural,4,2,0.2418,105297.38
ID-06476,30,12,12,Rural,3,5,0.2105,56279.58
ID-06477,64,16,42,Rural,5,5,0.2479,107239.91
ID-06478,28,12,10,Suburban,1,4,0.1221,67779.23
ID-06479,36,12,18,Urban,3,3,0.1431,94517.95
ID-06480,52,16,30,Urban,3,5,0.2351,129962.93
ID-06481,56,18,32,Suburban,1,1,0.2106,116082.59
ID-06482,43,12,25,Urban,3,4,0.1548,106670.18
ID-06483,63,14,43,Suburban,5,3,0.228,109518.02
ID-06484,31,12,13,Suburban,1,4,0.2617,75766.91
ID-06485,62,16,40,Urban,4,3,0.2216,144699.44
ID-06486,61,12,43,Suburban,4,1,0.2321,105052.47
ID-06487,41,16,19,Urban,3,3,0.2137,109377.39
ID-06488,58,18,34,Urban,0,4,0.1775,151808.11
ID-06489,18,16,0,Rural,1,3,0.1655,46330.26
ID-06490,60,14,40,Urban,2,4,0.1056,141996.59
ID-06491,39,16,17,Suburban,2,5,0.1418,100127.89
ID-06492,40,20,14,Urban,3,1,0.1861,114717.87
ID-06493,36,14,16,Suburban,0,4,0.1264,94312.1
ID-06494,35,14,15,Urban,1,2,0.184,104259.08
ID-06495,29,16,7,Suburban,4,2,0.1642,77020.16
ID-06496,45,14,25,Rural,3,3,0.2612,76679.27
ID-06497,45,16,23,Rural,1,5,0.2962,82913.65
ID-06498,50,18,26,Urban,1,5,0.1972,139489.64
ID-06499,36,16,14,Suburban,1,2,0.2048,97394.85
ID-06500,45,16,23,Rural,0,3,0.2555,84104.35
ID-06501,54,16,32,Urban,1,5,0.2037,146882.36
ID-06502,43,12,25,Urban,0,5,0.214,107484.63
ID-06503,52,12,34,Rural,0,3,0.1323,80978.73
ID-06504,51,18,27,Suburban,5,4,0.2268,111283.06
ID-06505,52,20,26,Urban,1,2,0.2658,147117.61
ID-06506,57,18,33,Urban,5,5,0.1511,136002.32
ID-06507,33,20,7,Suburban,4,4,0.1,105488.77
ID-06508,55,14,35,Urban,5,4,0.2697,131518.51
ID-06509,30,14,10,Suburban,5,4,0.1642,80489.99
ID-06510,40,14,20,Urban,1,4,0.151,110079.77
ID-06511,39,12,21,Suburban,4,1,0.1938,76721.62
ID-06512,33,18,9,Suburban,3,1,0.1557,92566.7
ID-06513,45,20,19,Suburban,2,3,0.1432,106633.42
ID-06514,52,18,28,Suburban,3,2,0.1258,108175.07
ID-06515,62,16,40,Urban,0,3,0.3022,152883.24
ID-06516,63,14,43,Urban,3,1,0.2963,145540.36
ID-06517,25,12,7,Urban,2,3,0.1625,79914.19
ID-06518,61,14,41,Urban,2,3,0.3419,145121.42
ID-06519,39,16,17,Rural,4,4,0.2554,75183.54
ID-06520,38,16,16,Suburban,3,5,0.1855,98365.68
ID-06521,43,20,17,Urban,0,1,0.3065,125083.01
ID-06522,57,18,33,Urban,5,1,0.1048,135959.16
ID-06523,38,12,20,Urban,5,3,0.1776,100812.18
ID-06524,42,12,24,Urban,0,5,0.28,99277.58
ID-06525,58,16,36,Urban,4,3,0.191,143410.07
ID-06526,18,14,0,Urban,5,2,0.2267,77377.56
ID-06527,23,18,0,Urban,4,1,0.124,88530.58
ID-06528,40,16,18,Urban,5,4,0.1569,102696.31
ID-06529,40,14,20,Suburban,5,4,0.2094,95812.17
ID-06530,60,16,38,Suburban,3,4,0.2431,119038.59
ID-06531,60,16,38,Rural,4,1,0.2204,94916.77
ID-06532,40,18,16,Urban,2,1,0.1693,119972.61
ID-06533,49,12,31,Rural,0,4,0.1525,78190.69
ID-06534,47,18,23,Suburban,5,1,0.3152,102694.74
ID-06535,30,16,8,Urban,2,4,0.1975,90198.84
ID-06536,60,18,36,Urban,1,2,0.2653,148588.83
ID-06537,35,12,17,Urban,2,2,0.2344,87766.08
ID-06538,40,16,18,Urban,0,2,0.1664,114976.58
ID-06539,32,16,10,Urban,1,3,0.1845,92348.51
ID-06540,50,16,28,Rural,3,3,0.1616,84831.61
ID-06541,38,18,14,Urban,1,5,0.2265,114044.55
ID-06542,56,16,34,Urban,4,5,0.1982,136341.28
ID-06543,40,18,16,Urban,0,5,0.2714,126704.68
ID-06544,44,14,24,Suburban,4,2,0.1136,87229.65
ID-06545,62,18,38,Rural,2,2,0.2372,98565.96
ID-06546,61,12,43,Rural,3,2,0.3384,91840.03
ID-06547,35,18,11,Urban,0,1,0.1484,110252.38
ID-06548,41,20,15,Urban,3,1,0.1991,109529.01
ID-06549,64,14,44,Rural,5,2,0.1966,94947.69
ID-06550,57,16,35,Urban,0,4,0.2519,147783.36
ID-06551,59,16,37,Suburban,4,5,0.109,129119.1
ID-06552,24,12,6,Rural,2,3,0.1139,51199.34
ID-06553,37,16,15,Suburban,1,5,0.1375,85397.07
ID-06554,44,14,24,Urban,3,4,0.2381,114895.71
ID-06555,23,18,0,Rural,0,1,0.164,56631.92
ID-06556,44,18,20,Rural,0,2,0.1623,84100.6
ID-06557,26,18,2,Suburban,5,1,0.1965,81803.66
ID-06558,62,16,40,Urban,3,1,0.2233,139338.27
ID-06559,48,18,24,Rural,1,4,0.1883,93644.49
ID-06560,38,14,18,Rural,2,1,0.1632,72195.49
ID-06561,43,16,21,Rural,0,1,0.1478,80711.98
ID-06562,57,16,35,Urban,0,5,0.2784,146749.19
ID-06563,62,20,36,Suburban,3,5,0.2868,143372.93
ID-06564,30,18,6,Suburban,3,4,0.1145,89851.27
ID-06565,40,16,18,Urban,0,2,0.1706,109640.4
ID-06566,37,18,13,Suburban,0,5,0.2097,97045.73
ID-06567,54,14,34,Suburban,5,1,0.159,99173.98
ID-06568,45,18,21,Rural,0,3,0.2322,91417.89
ID-06569,34,16,12,Rural,4,5,0.1949,68876.09
ID-06570,45,14,25,Urban,0,3,0.2367,108456.76
ID-06571,58,16,36,Urban,2,2,0.3239,128594.0
ID-06572,19,16,0,Urban,2,1,0.0856,76169.34
ID-06573,42,16,20,Rural,5,5,0.2652,72747.89
ID-06574,58,16,36,Urban,1,2,0.1818,139624.24
ID-06575,23,16,1,Suburban,3,4,0.2082,68965.3
ID-06576,28,18,4,Suburban,1,2,0.2061,86281.68
ID-06577,55,18,31,Rural,0,4,0.2758,103763.94
ID-06578,23,14,3,Urban,3,4,0.1784,90844.47
ID-06579,62,20,36,Suburban,0,5,0.1733,143941.74
ID-06580,28,16,6,Rural,3,3,0.1925,63787.85
ID-06581,31,18,7,Suburban,5,4,0.2677,76191.61
ID-06582,19,16,0,Urban,4,1,0.1889,81050.45
ID-06583,57,14,37,Urban,4,5,0.1808,129391.34
ID-06584,20,12,2,Rural,4,4,0.1647,47898.4
ID-06585,52,18,28,Urban,5,5,0.217,129118.96
ID-06586,50,16,28,Suburban,1,1,0.2083,115511.77
ID-06587,41,18,17,Suburban,3,5,0.1924,101920.91
ID-06588,36,16,14,Rural,1,5,0.2376,71769.89
ID-06589,35,14,15,Urban,3,4,0.2887,97583.93
ID-06590,41,14,21,Suburban,0,2,0.241,91423.51
ID-06591,62,18,38,Urban,4,5,0.2456,150684.41
ID-06592,52,14,32,Urban,4,4,0.2561,125799.4
ID-06593,18,18,0,Urban,3,1,0.2028,75659.21
ID-06594,53,14,33,Rural,1,1,0.2128,80515.65
ID-06595,42,18,18,Rural,1,2,0.1655,73708.48
ID-06596,62,12,44,Urban,2,1,0.1855,140124.92
ID-06597,60,14,40,Urban,4,4,0.2119,141047.37
ID-06598,51,16,29,Suburban,4,2,0.2181,110333.03
ID-06599,42,16,20,Suburban,1,4,0.2514,96095.61
ID-06600,33,14,13,Suburban,4,2,0.1802,77765.46
ID-06601,51,20,25,Rural,1,2,0.1861,82313.03
ID-06602,46,14,26,Rural,2,4,0.2122,84074.62
ID-06603,36,16,14,Urban,3,2,0.21,109293.06
ID-06604,40,14,20,Urban,3,4,0.1635,111494.56
ID-06605,36,14,16,Suburban,2,1,0.1526,77397.33
ID-06606,42,16,20,Rural,4,1,0.2267,76529.51
ID-06607,33,14,13,Urban,0,5,0.1794,101677.44
ID-06608,26,18,2,Suburban,4,3,0.2375,65998.58
ID-06609,18,14,0,Urban,1,3,0.1844,81325.95
ID-06610,59,18,35,Rural,5,1,0.208,89702.87
ID-06611,36,14,16,Suburban,0,5,0.1296,91075.49
ID-06612,50,14,30,Urban,2,3,0.203,124702.06
ID-06613,51,12,33,Urban,3,4,0.1544,129138.11
ID-06614,33,18,9,Urban,3,4,0.1215,100801.61
ID-06615,61,16,39,Rural,4,2,0.2891,93471.93
ID-06616,57,18,33,Suburban,3,3,0.1852,123445.99
ID-06617,35,16,13,Suburban,4,4,0.2322,83012.71
ID-06618,51,18,27,Urban,1,3,0.1482,142955.88
ID-06619,42,16,20,Urban,1,2,0.159,111173.83
