Property_ID,Square_Footage,Num_Bedrooms,Age_of_House_Years,Sale_Price
4780,2123,3,34.6,384993.53
4781,773,2,97.1,143575.37
4782,607,1,97.7,118844.35
4783,2537,4,33.2,432576.65
4784,600,1,96.4,140903.88
4785,1219,1,30.0,190969.64
4786,600,2,85.4,90092.64
4787,1611,3,21.2,321541.37
4788,2342,3,82.6,384328.61
4789,2090,2,35.4,414297.37
4790,3913,6,19.6,736589.8
4791,2870,2,93.5,446038.48
4792,1255,1,21.4,262002.59
4793,1042,3,99.2,180596.99
4794,4165,6,10.9,739178.71
4795,2850,5,1.0,563839.3
4796,2471,4,87.1,412675.35
4797,2060,1,58.7,306000.25
4798,2219,3,42.2,425689.65
4799,814,1,8.2,179181.5
4800,2126,3,57.5,339896.08
4801,2057,3,39.4,347985.57
4802,1277,3,48.4,261235.15
4803,1569,2,63.0,291154.46
4804,3212,5,64.0,567646.62
4805,1900,4,96.1,330307.85
4806,3657,5,65.5,600887.64
4807,607,1,33.9,131219.78
4808,1582,2,33.0,282676.62
4809,762,1,47.7,136252.97
4810,1032,1,25.9,196258.98
4811,1337,2,37.6,233936.49
4812,2252,3,84.2,384222.64
4813,2213,3,86.0,332941.17
4814,1457,3,62.8,230860.9
4815,600,1,58.3,88742.66
4816,3182,6,42.7,605216.89
4817,1771,2,63.6,303257.05
4818,1107,1,80.6,121984.68
4819,2220,3,73.8,383904.08
4820,2164,3,3.5,415550.54
4821,1742,4,73.1,302375.03
4822,2119,3,72.0,349204.69
4823,1076,3,9.9,215140.03
4824,2608,5,15.0,508511.23
4825,1203,2,78.8,165728.53
4826,1516,2,55.9,253930.68
4827,2519,5,82.2,428401.92
4828,2963,4,18.5,558918.2
4829,3269,5,3.1,613894.43
4830,2845,5,16.2,556444.44
4831,1741,3,45.3,290050.83
4832,767,1,52.3,135491.58
4833,3124,4,85.8,523241.82
4834,3097,4,71.6,548311.44
4835,1462,4,99.0,221589.11
4836,2737,4,7.9,493228.65
4837,1734,3,13.0,357314.49
4838,3201,5,8.4,638691.38
4839,1588,4,53.8,312270.35
4840,3583,6,26.7,628352.12
4841,2629,5,68.4,437398.26
4842,3438,6,13.3,648455.86
4843,1629,2,10.3,325034.1
4844,2324,2,46.0,386254.92
4845,1225,1,37.6,191701.36
4846,2675,4,82.9,472452.19
4847,2719,2,83.8,412127.68
4848,3918,6,11.7,731479.84
4849,2386,4,81.2,358584.98
4850,2579,4,56.4,481745.66
4851,1623,4,50.4,296045.08
4852,2433,3,9.5,485986.04
4853,1696,2,74.0,290547.98
4854,2093,2,6.0,353460.8
4855,2140,4,27.8,414922.83
4856,1718,2,9.5,371478.8
4857,2050,3,53.1,345090.66
4858,1700,4,64.5,354839.73
4859,1696,4,89.1,302774.93
4860,2861,5,73.4,528949.19
4861,2140,4,96.1,358098.79
4862,2278,3,76.1,372724.62
4863,834,3,29.8,242183.22
4864,2339,4,54.8,435078.26
4865,2424,4,45.8,431081.78
4866,1681,2,56.6,297469.68
4867,3668,6,57.2,630311.72
4868,600,1,70.2,101529.01
4869,2627,5,8.3,542297.04
4870,2570,5,74.7,446714.05
4871,2433,4,14.4,441587.48
4872,2141,4,2.6,404881.35
4873,2441,4,51.9,436478.01
4874,2695,4,58.1,447543.02
4875,1419,1,3.5,239243.39
4876,2239,4,51.5,374655.61
4877,1853,4,53.5,374561.88
4878,1125,4,5.2,270991.1
4879,2574,3,71.2,425617.27
4880,1549,3,21.0,286361.59
4881,802,2,79.4,122205.91
4882,1569,3,31.1,290140.36
4883,1361,3,47.8,253999.37
4884,2823,5,89.2,435641.96
4885,2123,3,80.6,376197.52
4886,3106,4,78.2,512940.29
4887,1467,3,16.0,307267.42
4888,2699,5,4.8,548857.07
4889,4272,6,60.6,753282.85
4890,2285,2,41.1,375517.65
4891,2689,3,90.9,440735.5
4892,2555,5,35.0,495137.01
4893,862,1,41.1,169355.66
4894,2469,4,52.6,464797.97
4895,2245,5,79.6,418026.25
4896,1792,2,26.8,345520.32
4897,1293,2,94.2,232736.38
4898,2555,4,54.0,450772.8
4899,1222,2,84.1,197466.04
4900,3707,6,52.6,674480.61
4901,2091,2,77.2,327429.2
4902,1021,2,5.1,241076.53
4903,1589,4,79.9,270410.32
4904,1777,1,52.4,232645.83
4905,3930,6,44.9,708493.6
4906,1292,1,11.2,211154.22
4907,1907,3,74.2,304247.09
4908,1570,1,13.1,310507.2
4909,2399,5,19.2,490258.64
4910,1582,2,12.6,336567.94
4911,1089,1,0.7,177330.9
4912,1844,3,66.2,326047.23
4913,1760,2,27.1,315890.35
4914,1526,1,14.9,306647.76
4915,1569,4,32.0,356661.2
4916,2948,6,49.9,509550.35
4917,1744,2,50.3,301724.06
4918,1093,3,36.7,250390.12
4919,1630,3,49.5,291455.46
4920,2043,2,42.7,395905.05
4921,931,1,82.3,128800.04
4922,3301,6,3.0,625275.84
4923,2694,3,86.8,402824.9
4924,3144,6,24.4,595934.8
4925,2314,3,72.2,308902.46
4926,600,3,40.5,146402.72
4927,3228,5,29.4,617377.6
4928,1309,3,61.5,207203.05
4929,1374,4,76.9,214131.68
4930,2125,5,45.0,435660.67
4931,3103,5,46.7,584418.26
4932,2843,4,5.9,497849.29
4933,2725,4,92.4,488148.97
4934,1751,2,84.7,285709.56
4935,1738,3,39.8,350079.17
4936,2277,3,76.5,355557.21
4937,1896,4,31.3,406564.14
4938,2711,4,73.0,451515.85
4939,2664,3,51.7,445463.79
4940,2473,6,46.1,486148.11
4941,600,1,5.7,140677.53
4942,2102,4,96.5,310048.59
4943,1913,4,83.7,333251.47
4944,2134,4,79.3,358672.88
4945,1397,2,30.5,245958.92
4946,940,1,29.0,213845.96
4947,2371,3,57.3,464602.72
4948,1715,1,84.6,231574.01
4949,2460,5,93.5,424165.75
4950,1463,3,26.9,282974.69
4951,3133,6,60.7,618566.8
4952,2801,6,72.4,514531.15
4953,2237,5,22.6,465612.52
4954,1829,4,40.7,381298.32
4955,2682,2,18.7,470555.9
4956,2314,4,69.9,396528.01
4957,2191,5,86.4,422520.5
4958,2834,4,87.8,484344.46
4959,3141,5,67.0,521395.4
4960,998,2,34.7,183822.53
4961,1160,2,66.1,191375.44
4962,1376,3,86.4,261239.13
4963,798,2,62.6,186467.72
4964,1950,3,41.3,408261.85
4965,2480,3,92.0,375698.2
4966,1983,4,83.5,344137.84
4967,1573,3,88.2,250350.14
4968,2901,3,90.3,453336.0
4969,2112,5,39.4,433541.99
4970,2274,4,86.0,381181.9
4971,2923,3,57.0,520718.47
4972,1901,2,3.8,349189.82
4973,3648,6,63.6,654868.5
4974,1642,2,47.1,277581.57
4975,3598,6,27.5,611757.02
4976,1220,1,97.0,144832.64
4977,2414,5,5.5,485797.57
4978,1486,4,94.6,305267.25
4979,2896,5,15.9,535168.95
4980,1617,3,37.7,303161.23
4981,2233,5,41.7,438812.93
4982,1480,2,73.1,228532.83
4983,2750,4,21.6,493157.29
4984,1475,4,98.6,254164.71
4985,3347,6,74.9,571214.89
4986,1203,1,79.0,137678.97
4987,923,1,10.6,178681.45
4988,2761,4,47.6,501418.03
4989,1527,5,94.6,294551.33
4990,1994,3,27.0,405900.56
4991,1742,3,14.5,376057.71
4992,950,2,48.5,161163.75
4993,1938,2,93.0,277633.14
4994,3012,6,48.7,535324.72
4995,2803,4,40.5,494261.72
4996,2185,5,65.0,385146.45
4997,2890,5,93.7,479186.1
4998,1152,3,4.9,242070.48
4999,1740,1,15.3,333338.49
5000,2317,3,13.3,408228.06
5001,1896,3,8.5,347634.06
5002,1803,1,30.2,324287.24
5003,1039,2,22.9,235562.78
5004,600,1,54.9,105476.64
5005,2654,3,32.7,488641.55
5006,2195,4,40.5,426753.06
5007,2722,5,94.2,505429.29
5008,1650,1,15.6,318370.7
5009,1430,1,38.8,291103.49
5010,2005,3,25.7,376731.68
5011,2683,4,54.9,503507.38
5012,1815,3,73.6,343862.26
5013,2641,5,81.7,452225.63
5014,1195,2,51.5,200812.75
5015,1871,4,85.5,309439.78
5016,1944,2,78.5,319172.06
5017,2981,5,15.7,530847.0
5018,2166,3,24.5,388922.43
5019,3397,6,67.2,625743.12
5020,922,2,97.5,156987.33
5021,2104,3,37.6,321693.65
5022,2144,4,23.0,379899.2
5023,2496,5,86.9,483841.8
5024,1349,1,20.0,280870.23
5025,3348,5,69.7,556834.16
5026,2010,3,3.4,356549.27
5027,1130,3,1.9,231743.88
5028,1987,4,45.2,384653.69
5029,1749,4,65.7,369250.0
5030,4227,6,14.2,810486.68
5031,2840,5,76.4,450497.27
5032,2040,5,12.9,413306.8
5033,1910,3,53.4,317377.18
5034,2761,5,30.8,517909.82
5035,2799,3,75.2,421393.22
5036,600,1,80.4,77025.2
5037,2514,4,6.6,460131.17
5038,2022,2,19.3,380981.75
5039,951,3,89.3,153367.0
5040,2704,4,41.6,473071.53
5041,3797,6,47.7,684184.09
5042,2445,4,16.8,504371.11
5043,2880,5,99.5,530302.8
5044,3443,6,92.3,594006.5
5045,1336,1,0.2,263023.68
5046,600,1,55.1,143847.41
5047,2525,3,87.2,433147.72
5048,1802,1,43.1,322902.58
5049,901,1,43.7,125721.35
5050,1937,3,37.9,385406.61
5051,2582,4,2.9,503948.77
5052,1881,4,79.0,306584.78
5053,1371,2,45.7,232310.28
5054,1821,3,53.1,340215.56
5055,1984,3,25.6,309354.22
5056,600,1,78.4,89133.69
5057,1886,3,79.4,298023.55
5058,925,1,55.3,140592.81
5059,2527,5,90.5,420249.94
5060,751,1,11.6,131394.25
5061,2810,4,78.7,494881.87
5062,1673,3,55.9,248065.9
5063,1566,3,23.1,315651.14
5064,2236,3,13.2,398626.75
5065,1307,3,30.1,316558.9
5066,2223,4,85.6,375511.89
5067,1414,3,78.8,191007.13
5068,1555,2,64.5,275309.93
5069,2324,3,9.0,409059.42
5070,1089,2,95.5,191585.78
5071,989,1,30.5,204357.86
5072,2199,4,60.7,428104.89
5073,1978,4,80.3,347127.64
5074,2135,4,13.3,440100.25
5075,2262,3,65.2,383193.11
5076,2046,4,3.2,399574.98
5077,2486,6,10.2,531400.73
5078,2078,3,72.3,318086.41
5079,600,2,15.5,156685.75
5080,602,1,44.4,105605.32
5081,3542,5,24.8,657485.75
5082,2000,3,42.1,337634.62
5083,2760,4,7.7,507601.57
5084,1723,5,75.5,324155.79
5085,1954,4,7.9,433969.78
5086,1637,4,83.8,275203.93
5087,3973,6,66.3,672918.99
5088,2203,3,41.7,358418.11
5089,1572,2,86.6,221906.21
5090,679,1,18.6,162284.03
5091,3579,5,26.5,641486.57
5092,1869,4,13.7,380582.69
5093,2595,5,38.2,527254.88
5094,2685,4,98.7,392004.4
5095,1630,1,16.1,354563.35
5096,2538,6,83.1,483678.75
5097,1517,2,65.2,247254.77
5098,1208,5,1.6,314715.69
5099,2932,6,94.5,487137.66
5100,1873,3,97.1,306243.53
5101,2415,4,92.5,452004.03
5102,2329,2,50.2,373053.62
5103,2510,5,22.0,478069.85
5104,755,4,39.1,173029.67
5105,1532,1,61.4,230761.84
5106,1740,3,37.9,315625.74
5107,1335,2,70.8,196224.13
5108,2343,5,79.6,406213.65
5109,2950,6,20.9,567104.38
5110,3076,6,40.5,558925.9
5111,1729,5,95.8,250253.07
5112,2234,4,25.0,421257.51
5113,2357,4,34.6,434652.41
5114,2497,4,3.6,529135.7
5115,1297,3,33.2,263631.18
5116,3456,5,37.1,637115.14
5117,2741,5,10.0,517520.66
5118,2762,3,0.1,541638.98
5119,2963,5,57.5,499803.98
5120,2427,3,30.2,447552.6
5121,1178,2,1.8,276283.23
5122,1889,3,86.0,326894.61
5123,679,2,58.4,189200.97
5124,2332,3,17.1,416497.42
5125,1865,1,86.5,310874.85
5126,1968,2,25.4,383804.25
5127,2963,6,22.7,567491.0
5128,1634,2,89.5,299510.8
5129,1798,3,17.9,346679.42
5130,2018,3,87.9,327939.05
5131,600,2,80.3,105625.04
5132,1787,3,31.0,306438.15
5133,600,4,3.4,216286.08
5134,1532,4,8.3,348329.11
5135,2684,4,11.0,501220.76
5136,2358,3,89.1,421499.46
5137,1524,6,40.4,325346.62
5138,2033,2,3.3,339102.68
5139,1140,2,55.7,254031.27
5140,1998,3,20.8,403338.35
5141,4344,6,23.5,788440.96
5142,3477,4,16.1,610196.53
5143,2042,4,76.2,363890.57
5144,2128,3,0.1,382641.51
5145,1216,3,43.9,236652.69
5146,1359,1,8.7,239307.87
5147,2290,4,55.2,415857.06
5148,1580,1,34.6,297407.32
5149,2723,2,2.8,459991.24
5150,3256,5,46.1,594644.88
5151,2266,3,57.1,394246.87
5152,2081,5,24.8,434433.99
5153,655,1,76.6,95953.43
5154,2598,6,37.1,517616.48
5155,1085,1,74.9,150407.11
5156,1666,3,57.9,256522.44
5157,2768,4,86.9,419311.45
5158,2824,4,54.7,477276.86
5159,1627,1,18.6,253886.74
5160,1673,3,82.3,318902.02
5161,1441,3,78.3,246436.4
5162,1042,3,97.2,196493.35
5163,1492,3,9.4,330990.16
5164,709,3,59.1,154211.94
5165,2546,4,49.2,540979.77
5166,2316,5,67.1,491921.36
5167,2448,4,98.0,433582.92
5168,1236,1,53.2,185188.52
5169,1044,2,68.6,217565.08
5170,2043,3,34.7,329959.61
5171,2051,4,29.9,428651.02
5172,1882,3,33.5,286573.23
5173,1768,2,3.9,334137.46
5174,3369,6,28.5,652798.85
5175,2341,3,17.3,441944.29
5176,3577,6,45.7,602991.39
5177,3015,6,46.1,559641.49
5178,3363,5,76.5,577872.21
5179,1140,3,50.2,230936.3
5180,2475,5,46.3,449021.47
5181,1655,4,23.2,361096.93
5182,669,1,85.2,125774.39
5183,3197,6,9.1,608415.18
5184,1765,2,98.2,304157.69
5185,1156,4,47.6,241407.48
5186,1668,1,18.6,288075.68
5187,1363,2,35.4,290026.51
5188,1445,1,1.5,313530.96
5189,1823,4,16.7,354625.47
5190,3385,6,33.5,601791.54
5191,1467,3,55.4,314806.4
5192,3327,6,12.9,626124.98
5193,2679,3,67.6,442855.08
5194,2317,3,84.4,368701.69
5195,2598,3,57.2,471953.1
5196,2011,3,29.7,426502.17
5197,3029,4,12.1,556388.28
5198,2454,3,1.6,522300.25
5199,668,2,73.2,107793.12
5200,2237,2,62.8,358201.6
5201,2627,3,47.6,467774.52
5202,1769,3,10.2,331765.59
5203,2101,3,20.7,410093.29
5204,1510,4,81.5,258323.85
5205,898,1,48.0,122708.74
5206,760,1,96.3,58410.8
5207,770,2,100.0,107407.47
5208,2535,5,80.1,451633.72
5209,600,2,25.8,115315.57
5210,1467,3,23.1,301025.59
5211,1387,2,25.4,272294.8
5212,1774,4,98.7,292966.14
5213,600,1,33.5,105016.59
5214,2323,4,70.6,407940.18
5215,981,1,95.9,131870.19
5216,2906,6,82.0,534875.89
5217,1503,3,59.8,240321.53
5218,1924,4,16.9,387931.88
5219,2003,1,17.5,319658.86
5220,2195,4,49.2,393929.3
5221,2030,3,95.2,295967.44
5222,1658,4,90.4,263408.52
5223,2274,4,16.6,437708.48
5224,2373,4,28.8,428791.76
5225,1388,2,58.9,277762.47
5226,2341,4,47.7,452434.68
5227,2953,4,11.9,563519.78
5228,2565,4,36.9,484829.31
5229,2746,4,95.5,448779.45
5230,2138,6,95.1,417204.52
5231,1251,4,55.9,245544.86
5232,1352,3,63.5,299963.39
5233,2256,2,22.2,377092.71
5234,2754,5,74.2,450523.14
5235,4229,6,5.2,735275.95
5236,2785,6,22.1,509573.76
5237,1064,2,0.6,198395.41
5238,1386,2,38.6,262396.31
5239,3823,6,85.0,666774.65
5240,1828,1,98.3,261452.92
5241,2038,3,66.8,312647.25
5242,1232,2,74.5,193468.68
5243,3252,6,26.3,627817.18
5244,2400,3,52.0,404825.17
5245,1380,2,73.7,208114.23
5246,1205,1,49.7,168123.33
5247,2246,5,8.9,444247.7
5248,2035,5,74.1,353416.8
5249,2666,5,22.0,505175.52
5250,2438,4,9.8,479793.67
5251,1788,5,47.8,347893.58
5252,1565,2,7.5,313401.45
5253,1872,2,62.9,322244.64
5254,1559,4,64.0,261866.92
5255,1896,4,25.7,421014.87
5256,2013,2,96.5,286251.56
5257,1282,2,82.4,219257.78
5258,2505,6,11.0,478583.44
5259,1704,3,74.9,293472.6
5260,1326,3,35.3,269322.32
5261,1719,2,75.0,319304.4
5262,2194,4,80.1,369220.94
5263,2066,2,15.1,410276.49
5264,2338,2,66.2,385014.1
5265,2719,5,86.3,510134.28
5266,3044,6,32.3,526227.63
5267,2228,3,8.0,434827.97
5268,1144,1,2.7,167596.23
5269,1785,5,11.0,382498.19
5270,1197,2,0.4,284738.34
5271,3357,6,32.7,653534.75
5272,3590,6,29.9,673019.33
5273,2520,4,11.0,471908.64
5274,2687,4,65.1,474588.79
5275,2201,4,99.2,423706.89
5276,2293,3,90.1,368760.35
5277,722,1,25.3,177097.86
5278,1941,2,77.0,298817.66
5279,1295,2,93.7,226061.63
5280,2225,4,90.6,393892.26
5281,1952,4,88.5,316773.2
5282,3557,6,78.6,630066.61
5283,2733,5,29.3,532130.28
5284,2228,4,8.4,456013.52
5285,1786,3,48.8,322845.8
5286,3341,6,5.5,667494.02
5287,1976,2,99.8,273148.97
5288,2265,1,35.8,376328.93
5289,2034,5,95.8,356217.87
5290,1677,3,77.3,313984.64
5291,2029,3,41.1,342284.84
5292,600,2,11.8,166562.47
5293,762,1,23.7,148016.23
5294,2280,3,67.3,385892.75
5295,3255,5,83.0,556662.52
5296,2279,4,97.9,341534.1
5297,1424,1,13.2,299628.54
5298,846,1,15.6,190120.0
5299,2628,5,4.2,494339.94
5300,1546,1,26.0,267541.36
5301,2515,4,82.1,458919.52
5302,2312,2,19.8,421335.72
5303,2383,5,54.8,414498.83
5304,2027,3,44.6,343749.8
5305,2307,3,32.6,430603.7
5306,1904,2,61.8,334752.17
5307,1492,2,50.2,272685.57
5308,1229,1,33.5,215282.37
5309,600,3,68.9,150134.02
5310,1855,1,28.0,313055.27
5311,3216,5,64.3,534578.05
5312,2584,4,95.7,460685.69
5313,2182,3,72.9,376203.75
5314,1413,3,41.8,253858.26
5315,2798,4,74.8,473251.64
5316,1905,5,80.9,346693.02
5317,3260,4,32.6,564184.83
5318,1215,1,70.5,196678.17
5319,1400,1,43.4,217035.11
5320,1322,3,81.9,249659.2
5321,814,1,29.5,163315.76
5322,1250,3,93.8,167242.87
5323,2083,4,57.5,370763.24
5324,1430,2,35.3,250839.07
5325,600,1,41.9,46690.14
5326,2859,4,34.8,507130.76
5327,653,3,14.6,207169.74
5328,2471,5,6.8,487475.23
5329,2025,5,32.2,420711.31
5330,3694,6,45.9,657617.14
5331,2798,5,36.2,504345.38
5332,1596,2,1.4,299996.4
5333,1438,3,57.9,232309.63
5334,3202,5,14.5,616858.82
5335,819,1,21.1,189238.3
5336,2153,3,12.1,401332.82
5337,1895,1,52.0,257008.75
5338,1725,4,9.5,372939.36
5339,2283,4,25.6,409321.99
5340,2152,2,45.2,370260.36
5341,2366,4,16.8,412952.12
5342,2111,3,44.6,378250.67
5343,2334,4,34.3,429398.26
5344,2075,4,86.1,292159.3
5345,1472,3,79.5,292656.71
5346,2003,3,99.3,307879.27
5347,1428,2,52.9,245405.26
5348,1376,2,57.5,253735.16
5349,1731,2,94.7,262651.64
5350,1904,3,40.0,357732.12
5351,2028,3,55.6,326135.82
5352,2733,4,37.9,486068.62
5353,1601,2,54.6,228748.21
5354,2157,3,8.1,406147.51
5355,2094,3,78.4,382523.17
5356,1513,1,98.5,175477.94
5357,2059,4,6.6,404822.06
5358,2802,6,80.1,443118.54
5359,2149,5,24.2,428209.89
5360,2181,3,19.8,418000.6
5361,1436,2,69.3,249517.26
5362,3575,6,4.4,657672.72
5363,1481,1,46.3,196486.61
5364,666,2,0.1,148745.47
5365,2688,3,55.4,485260.37
5366,1908,5,46.2,396207.94
5367,1758,2,91.5,268177.91
5368,1564,5,72.0,306035.58
5369,3497,6,12.6,628779.04
5370,2284,4,35.5,456502.63
5371,2440,3,93.2,368494.88
5372,2130,4,72.5,382405.16
5373,2216,4,59.4,361660.46
5374,3119,5,55.9,543669.11
5375,1799,1,39.8,334213.05
5376,834,1,58.5,119610.56
5377,2694,3,77.2,456100.78
5378,2397,5,12.8,447327.83
5379,2086,4,97.0,322765.77
5380,2377,5,23.9,462176.43
5381,1703,3,44.8,338921.59
5382,2017,3,2.3,388278.11
5383,1895,3,55.0,350686.71
5384,1527,3,38.2,322104.03
5385,2951,4,25.0,513390.82
5386,870,2,98.6,93528.92
5387,3889,6,42.8,680210.82
5388,2702,6,41.4,543983.5
5389,600,2,46.3,112635.31
5390,1821,4,11.6,399231.44
5391,1865,1,39.3,306739.8
5392,2314,4,33.6,474092.96
5393,1208,2,46.5,280125.59
5394,2026,3,85.7,356156.87
5395,1903,2,19.3,308862.1
5396,1410,1,60.8,167800.14
5397,1299,2,3.8,273368.46
5398,2735,6,31.7,547572.85
5399,643,1,47.3,136162.64
5400,2382,4,7.4,443267.84
5401,2638,6,54.4,455032.92
5402,1825,3,31.0,367168.72
5403,2042,3,99.3,368340.16
5404,2931,5,63.1,497421.04
5405,1436,1,24.4,281496.3
5406,1519,3,10.3,379709.49
5407,1604,2,4.1,312599.41
5408,2932,5,9.1,553301.0
5409,3034,6,68.0,554688.54
5410,883,3,85.5,151941.83
5411,2805,3,15.7,536692.18
5412,2655,5,40.2,480979.06
5413,3243,6,35.4,597334.95
5414,2308,3,64.5,353577.44
5415,1965,4,18.3,384246.18
5416,2916,6,95.3,475944.96
5417,2559,4,72.9,444217.09
5418,3796,6,95.5,591388.44
5419,2767,5,27.7,542357.65
5420,2123,4,58.8,359653.42
5421,1061,3,73.2,240171.78
5422,1535,3,71.1,302642.44
5423,851,2,2.1,219333.45
5424,1828,2,99.8,235887.12
5425,2741,5,92.8,446207.98
5426,1997,3,12.0,362562.6
5427,2817,3,54.4,454786.5
5428,2270,3,31.5,449755.12
5429,1678,3,87.9,272572.38
5430,2070,4,69.8,348251.83
5431,2378,3,22.4,415120.89
5432,2111,3,3.4,395645.16
5433,2121,4,29.2,418126.14
5434,1385,3,3.8,259021.76
5435,1654,4,14.1,349249.61
5436,3807,6,63.6,670747.63
5437,2983,6,74.5,484459.08
5438,821,1,46.8,115270.47
5439,600,1,60.0,105784.29
5440,2061,5,15.6,457703.76
5441,2715,6,31.7,551974.59
5442,1584,3,71.3,260357.55
5443,2817,5,36.5,553590.92
5444,2048,4,34.9,381304.43
5445,1870,3,19.4,351775.42
5446,2605,6,59.5,485514.4
5447,1574,4,81.0,302323.53
5448,1771,3,46.9,307869.44
5449,2536,4,11.6,471205.63
5450,1975,2,83.8,277976.42
5451,3527,6,7.1,672113.89
5452,2555,4,47.2,478845.29
5453,2503,3,26.1,474429.43
5454,1960,2,93.6,264930.04
5455,2700,5,73.8,461424.13
5456,1742,1,56.6,312123.98
5457,2226,4,66.8,396283.79
5458,1267,3,53.3,243284.44
5459,2832,5,14.8,538255.25
5460,2232,3,70.9,386608.57
5461,3586,5,49.3,630633.98
5462,3914,6,63.4,661970.61
5463,2611,6,4.5,550060.35
5464,2055,3,14.2,361815.09
5465,1243,3,58.9,267353.47
5466,2724,6,45.9,489446.83
5467,2168,4,22.7,430747.36
5468,2430,4,24.1,451120.05
5469,3384,6,63.2,585157.89
5470,1340,1,5.9,295221.91
5471,1261,1,43.4,237981.99
5472,1811,4,52.3,338327.94
5473,2657,4,30.8,527527.88
5474,2444,4,82.1,435449.74
5475,1283,2,5.7,247771.5
5476,2605,4,86.6,374978.67
5477,1039,3,72.3,195660.47
5478,1330,4,44.6,308387.1
5479,1908,5,92.4,352508.88
5480,1557,4,70.2,326720.03
5481,2712,5,93.1,442358.55
5482,2229,2,47.3,373612.21
5483,3412,5,45.3,598238.61
5484,1802,5,53.1,358871.12
5485,1902,3,6.5,394251.93
5486,2968,6,90.8,553329.7
5487,1927,3,66.8,376699.99
5488,3195,3,61.8,566507.41
5489,2433,5,92.6,432559.94
5490,600,2,99.4,81953.46
5491,2942,5,16.3,558875.99
5492,2730,6,74.9,505961.06
5493,2761,3,58.0,466131.09
5494,600,1,46.1,95275.37
5495,1470,3,97.8,225731.7
5496,1529,3,85.0,278030.01
5497,1327,4,69.7,247147.49
5498,3394,6,38.3,619090.24
5499,1991,2,66.6,323406.2
5500,1971,3,53.2,325809.49
5501,2442,5,24.9,467068.76
5502,2455,2,45.0,400774.06
5503,600,1,21.2,120727.86
5504,1483,2,50.0,235958.65
5505,870,1,72.0,135365.87
5506,2320,4,3.7,470522.55
5507,1769,2,76.5,312134.13
5508,2012,4,2.0,375346.79
5509,600,2,51.7,168777.88
5510,1752,4,57.3,334245.5
5511,2892,4,76.1,454724.81
5512,3128,4,76.1,508225.25
5513,2575,5,41.7,430918.92
5514,932,1,6.6,158946.24
5515,3008,6,69.4,578755.61
5516,2579,5,51.1,453488.6
5517,1906,3,33.3,367677.63
5518,600,1,23.5,133430.32
5519,2763,3,12.0,500314.59
5520,1526,3,29.5,309489.28
5521,2277,4,45.8,362770.31
5522,2055,3,47.8,398004.82
5523,3231,5,58.3,560563.14
5524,1900,3,36.2,338395.5
5525,1988,2,92.0,316308.33
5526,3263,6,49.6,571752.46
5527,1473,2,42.4,272257.3
5528,2651,4,4.8,499661.58
5529,1841,4,59.9,356004.05
5530,1198,4,60.3,236121.83
5531,2001,2,58.3,307736.32
5532,2553,4,88.8,431000.79
5533,3083,5,76.3,519652.57
5534,3180,4,86.7,472082.62
5535,1764,4,5.9,374787.6
5536,1210,2,31.8,222613.79
5537,1745,3,31.9,339896.96
5538,1055,1,65.7,149310.08
5539,1826,3,44.9,302851.21
5540,1727,4,77.7,336355.3
5541,2582,4,38.4,487624.25
5542,600,1,22.2,137106.9
5543,1413,2,29.1,279618.09
5544,1420,3,18.2,313662.79
5545,2950,5,19.8,551413.84
5546,1109,3,21.7,213790.23
5547,2181,3,1.6,428349.16
5548,1897,2,71.6,332318.5
5549,2834,5,40.0,532961.35
5550,2477,4,2.3,481218.89
5551,2097,4,37.0,409081.67
5552,1556,3,90.5,250389.43
5553,600,2,51.1,155204.84
5554,2198,3,98.7,379439.35
5555,2424,4,54.0,397998.68
5556,740,1,96.3,126874.44
5557,1013,1,20.2,256738.05
5558,2202,3,29.0,415244.92
5559,2271,3,70.0,404246.32
5560,1207,3,98.7,180926.86
5561,1541,2,82.5,232533.54
5562,600,1,55.4,105465.84
5563,3102,5,8.5,573426.56
5564,960,2,36.4,162054.07
5565,2434,4,8.6,463869.41
5566,1972,3,31.1,386807.07
5567,3032,6,25.9,541633.54
5568,1366,3,38.9,273293.87
5569,2049,4,83.7,354079.14
5570,641,1,15.0,141586.97
5571,600,4,30.6,187928.02
5572,2477,5,26.1,485727.1
5573,600,2,29.6,136997.85
5574,1817,2,36.1,350222.39
5575,2809,6,24.4,555820.32
5576,2597,4,94.3,463480.38
5577,1468,2,42.0,264931.15
5578,729,1,11.4,157176.83
5579,2408,3,46.8,413575.66
5580,3074,6,18.4,615803.37
5581,1470,3,21.6,294492.12
5582,1357,3,28.5,273555.59
5583,1580,3,12.5,371043.54
5584,2457,4,72.1,387248.52
5585,2983,5,79.2,518014.79
5586,1008,2,39.4,198120.81
5587,801,2,68.9,138765.37
5588,3872,6,38.9,665849.59
5589,1858,4,16.4,358975.83
5590,2202,3,39.7,383324.29
5591,1446,1,55.7,249734.52
5592,2392,4,4.1,486831.48
5593,2768,5,65.4,443371.01
5594,2240,4,74.3,356552.24
5595,3393,6,86.0,593849.6
5596,1739,4,10.3,378434.84
5597,1790,2,0.0,311901.02
5598,2185,5,7.3,468745.91
5599,2372,1,92.4,346521.37
5600,2182,6,76.6,424732.34
5601,972,1,83.5,122671.72
5602,2250,4,51.7,371388.3
5603,1701,3,52.7,300296.07
5604,1535,3,29.9,294762.66
5605,2026,3,84.3,323475.31
